variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,embedding
relic:15046_5:5:869,relic:15046_5,止于宏伟梦醒的时刻,,,5,,,GeTjvDikd7wmITM9y3xjvXv8jT0REYC9A/esvULS0Lxg7bi9HdW5PUGLgD3mMJu9YbDzPWsjAD6k+Ks9IpGnPGvefT0BkF696EDNvY17jTseOyu9IkQ2PNf2hj34F+w8GftSPdAxDL7p2Yu9BMmFPENGnL1lXNa8H6LYvZ/Hk7sKLKG9pQKpPGg4RTj9toS9I+fOPajferwksJO9jvMkPa48Gb0Eqt68/S2lvAz2RryTBHa9vdyyPHs90r13HS0+LKTivZRk7jubde89JuP3vbNXFb0m0ky9EoFfvICAS72U4UW7g9f5PB+mKLyGYNW8GxtwPe5Jt722g6e9ZpVmvEoet72dRwI+PNfqPBRnKLwrkVW9kTkDvnLaRL2qTMG9Z/AfvW1h7j0O4GU84HAaPipvyjuKgxE8xX8svvCrLb318s28ip8wPMXsQz3IDpM7xFrbvIgBY73YJb28PT6hvE6+xjwOLYC9RzgOO7qkoTsvj0o96AIOvaLRe733RY69hQZBvdNGdr3qNeO7ySAnvJCbVjxZdFi9eQ3TvTRLhj03HoI9kbR1vd1fDj1sH329VCR/vbFAbj0i6Zs96f5IPWdXRTyfEYY92bP+vX4/Er0tijc5jntVvV5UCjt2Tv+8i3dcPNAGB70AoJI8L4SBPYocnz1XI7Y9y+AnPZZD2DjsSBQ7BHaXPJcUfDw1e5U9e8kFvKrMnb1GM889nl1GPFCJgL03UY28e6dOvRIFjT11V3W9ebsDPRl1tL2f1R67L0KSvaWNpL1ZBjE7iYQIvh0OPzxzjbk8lCLzvAyhBzyKvxw9ewtHPSRTj7zR6/C9H+Y5vHVPdD0Xjwk9j5SAPWXJgT2qK7E9A3eVPe8kCT5FdaO9UtQhPYljgbxsHgA7B3v4vLLUZj0FRxE8aLuMvWT0lbujd029my+nPW3njjz8Is67H43tPA2W4TxUu8E9fBbkvOhaWD24dLG97py4vEXPfTxgPG48HRRfvFbd0TtvyZq84cT9PD1HW71R4Ry913etvAvSAT6n4By6EDHdvYGu9bwr6969hdtBvdi1Mz1ISK68p2/CvS9DKTzF5Ug9rCMyPHkcH74DPCm95xSgvUdavr12YwC9X28eutqmHz2J79Q9Yp6XvIYWtTvlvYC8iGinvUy3Dz3BpFQ9O31Yu59UbD2aOFK8hO5/PY71Ar43v6k8v3wePFhzUL16o5O9D+WtO3G/zD3s6cM9reQXvQCy0zxyqk49AjbCPT2POry/Vca7DPMxvOoeyT1ZM6y9xoy5PCCnqT2/oEU9oNglPEpbcL3ZAYO9GBHXPZ35jr2hcZ49Uv1fPSjlSLwhYYO9fJKZvfYdK71NbPE8dUefvQ==
weapon:11101:awaken,weapon:11101,无锋剑,,,1,awaken,单手剑,Wx+EvaljG72jPEu9wqBNPYMeOL7pWig9YLA9PbR6AD5e1wq90OWyPcAFlL3jm6262gSqPEL/gzwLje88+s/7vLN86L14Z809vujmPRB2LT3SWoU9VJyGPZaxpDv2hjG9hdtcPePuuL3WqUi8CIMyPVGwAT7lI+29jfflvHqu8DzH/MC94XQwPMYfGL0u2om9JxJjvEy0/zyY2LK6c77YPSSBNj2mfTm81n25vcalZj0FLjU9glBTvdlhFT1SkaS94AupPTJp27vkFpS89iwuPDprnT3Yge88tZ31PF58KbzfoQo9jhmHvcvnOj1p/729YQn7PEeSdD3HIxU9T1QlvD8ctTzdtaU7aE6SPfD6RT1QQS8+qteRvI4zsDy26se7yB02PcUTgb28cF88LyUEPT9+V7w9k4g9gFIjvXP9cL0pp5O80NfWu6iuMr2xYaI8VSL9vLRiW7x+mhI9xUjXvCtorrxosGI9or++vU/Wjb3GMTK94g8EPWR6iD1BE2U9DOCFPWc+kb2CnBq8Yd7ZPO2gyr0jG4I9otysPbDmvD3p61s9WCLHvQUSIT3cuho9pgnqPIO4vruIzF69hM1PvfAr7jwbAhW9I1BVvKp9fLz8pHU92Tq1PeZFljyW2x09RdKMPfQQEjuxoDI9vk77PPceNLx4JYC9/32XPAwUOz4qfKK8JlaDuSivGD3KZWA9jQ+MvFXCX71GVLW9bR/WvJFs8TyFqUE8DReYvSGWKjy7/Wi9U7VTPea6Uz3YD5O9089/O1T0kzycFli77h0hvmchHb0bTe48DkAnvip35zuGges9ZNyBPM0od710RDu9BzSQvFwsQbxZY/g6xxmcPfIl3bxXhYW97ezovXcHtb2IoWW8dvA7vULJLb4AbFW96h2ZPRJOGj1rK4c9i8MdPdHtnLwpZgc6eB/hvBRptz3XW0g9Sr3rPATU0D1o8hQ87kkKPSFbP73zjZs92GlyPR07Lj1AeyY7HIuXvLHzkbx1w7K86J18POLmirpjMx2+uEZyvQHrjbzVLqM9CZmzvV1i2rqN/Fu8qbbOPWTuNzwztrW9Og4Euwhtk71gUko95nq4PUsLA76Rbm49aeDYPK1NrjsLOGG9avwEPR1+47vz1gG96iBiPIwLZ7tcEvE9v5ggPlSGgLyuAwk8INoQPjWGXz3hzti9xcTBvVnmFL29iL69JllMvfd4J70N95Q9cpcXPfuK9jyscHw8LckWvXEv8jtDroe9lR60u+5rLD2tZZu9a9v6vHrzcD1tnrq8g5njvE+zu71awO29GVbOvQxChT1bI9c8DBd5PVSL5T0HPHU9DzuUPT7KUb2am2i9lb0+vafPEL2a1gU9EgJ7vQ==
weapon:11101:normal,weapon:11101,无锋剑,,,1,normal,单手剑,HGSCveAMpbv72Di9llQKPfTWMb4jDos8UxQIPc261T14k6G8t3/cPVsdxr21h6Y8UFysPA2KXLxOdj8815S9vIGS3r2y+rM9E1DlPSFHHz07xss9v6ozPdUU47pSUAu9g3ZfPadvybsC2iy9zr1APQH3Aj5zuey9Os4nvbTb/zxFUOa9BLPIPCIsAL30GKa949gEvNXbnjyUxxC7OUWvPWqJCD0qU2e7n9PhvSRlUj25u0o9iNx2vfCokDzm9WK9HbSLPTWFVLxEdzW9qGOIvP5ojj1QrKI8EjKZPGAkdrxbPAw8eKe1vcP4GjyLceu9QDEMPQzHnz0fxA49UpxAPJNkWj0A+TO8LXKEPQbDXz3Mixo+dnXiu5DL2zoX8io9vQgsPNNYur2BZDY8tkG1u7uA7TzE6nQ95dMrvZkBC72frp+8YNVePJdHGr0uYBa93yUVvFEw/bxeWzM7P3gVvdOa3rwnLdU9mLy4vRHJsr3GcW29cpiFPHrRgj0bdGI9hNAYPbsJ3b2ue768P2oIPd+K3r3BbpE8Ahe9PfH/ij31ac89V1HOvaXhXTwlFm48TMguPMvNQLx6hbe9SF4nvRtsnDzQYw29NfBVOytjD70f0iE9JmrMPYdLBzwQQ9c8uuWDPV9NmTm/dAo9yjQhPRH6dTsk2UW97/WXPKIm5D1xhy68MF6iOpIbMj2EBJQ90fJwPL8OCb1tk6O9vQSHPIPTGT3D96Q897iLvRNiErxcr4+9ibGCPSDWVT03Nne9llpLvTGulrzsM6K7zG0nvg5TFr1krqE8mdnyva5TKryHmw0+hGTOO7NLxL0lZEO92BClO5OferyRmt07vRlxPclasbyM2HO9dzEEvty3kr1+JSi9aUzKvKOQF77xOQ+9FabaPX5/wjy4JLY9oL+NPXe5hrutfgI7+OSSvIpskz1JSlc9payrPKMOrT0ukBi9tGWNPWUeAzy1AMM9vmGTPSew3jyzqtq8yPS7vPx52Lz9xO+6Ei06PU2i9rsLESG+AOJuvKuFdzzVEH89U2rnvRXUFD3hVly8CrTjPQTnMDyG97K9Y7mLPCtEoL2d9eo8RZ0DPnHm+b33Uks9Kjqvu44GHTxr81290V/0OxkDK71jsTm94qspO2KIxToSlvw9a9kZPva1VzsqUO06sb74PXHfVj0+Suu9uqDMvWfWd71429O9z/wNvdj6vbzqzac9ntdOPbr/Vj15J6s7xBZsu5aAm7tC2ZC9rHxXvAFaIT2fUWa9qXORvBc8rD23s+C8C1MsvBUc5L1fhfK9oWF/vRZ0NT1XoGo9nH4FPRa33T13HpI9qeLrPMVbwr3knzG9cCMOPAoT9byUfOa6oBCgvQ==
weapon:11201:awaken,weapon:11201,银剑,,,2,awaken,单手剑,hBTyOpKD2D00Bu29iFKIPYfGWL2R75y9s9q7vPUPvzwf29I9ucFmOgrp2TvYayI86+m+PKIbKz0zEqu8hbQXvQmPurwVqLA9EfJgPYX0EDzY4Lc99UeHvPfGhr0cOw09MhrcvAFqKD0swnM6zb8uvVFM8T1IB8U74D9+PLF4JT7S26q9pmKpvL3fjzzJFi48k+6YveGwpz1qAkc9gWBSPp2Cmr3HC9E9DL3aPJoS4TwgRRc+5Wbgvb2OJz2mkqw8xuAKveAHjz3G7qg9gEGQPcNVgL3J/Ww8+iKTOlO/qr1ySFs90OF1vaTZxD2tYg+9C7aOvcgHuz33L6W9SKlcvSMZDT1k9Ku8OavDvBwJRz3KtY89IinDPBtWSTzovg+92xjYPHDTZ7386Ie7XHmGPCAVqDu5wDI9+vGAPU/oGbz1E7K8Nip9O1An5zv/rrc9l/yYPBrtCDxB4is9lvKRPSBgyzw7B/Y8RzBIvc6qsb3fBoM80srdvaUu9LyZc1Y9sy1LPb4VKztntTM9mdcgPdkAtTxFvb89r7+fPaEt3jy9D6M9gNiivLDzMD0AN7w7kMUIPkO6s71cPjO98eWIOmJpWb36f369nhMTvUZbcL3M8wE+8kbjvQculj284pY9gF30PBbsTLw/Lc88oPMLvRN2xr222fQ63UGhvUWWhLx61VY8yfq9t93qbT0BFgc+5TkNvGdbab3ZMqY8/eWbPP+9gT28xSM9atqQurhgob2+qT295p1kveGWpzy2b5w9+BwevV60jb335xa9MPNpvJpGtLxLqha9grsEvqxXmD1iOrQ8Zjh5Pa2+6LwJgHy8I8XhvfVSxb3cu2o9vNh9PSnpsb05kxa9aEWBPPpC4btHV1Y9nlhvvCpkOD2Eemw8FRCKvXSYizzYnec9L7VOveucD76XXEa9mY/4vDiP0T2tAAA7+HBZvMg4e7z9L7q9QaG5PJcQODzC0e+99kYSvQLARL17M3Q8c3NfPFcUsT0hpMK9tyIIvYIWoTzP/J29UAgqvFrJLT1HiJG9GV+9vJJ7GT2E3NU7Lv1tPWIN7rwzknm9r0XIvPsueL2gXB28p0jTPUDjzb3uNv28cxhFPc73Fj4o54i9cFC1O1W9ljy9zqK9D5qAPdBUHT37TY29qWQAvQwyhz2m2Y48jDqJPc837D3EtHQ99OtwPW+OyD2zzBo9j2/OvNE4M7sQ77+8OhOLPPwCJb3kLJa74r2DvUPkgL3rde08L3DuPDcLvz2QJwO+4VAAPv3pmj3Nflg9XgQAPJgxuL0KNwC7ih4Zvg+0hTyNPvW8MpjtvYk1rjqmG0696UutvYEvK71W0UY9OI3cPf/jDL29kQi9NNe0vA==
weapon:11201:normal,weapon:11201,银剑,,,2,normal,单手剑,g6nyu9PSxj1wpdq9LYCtPf1k772vmi+9YiWQvLSWSD3VY/E9hI36PP0OV7wmcBM9HqgePTIHpjyxL5K8I/rbvDStTb39kws+0xmYPVOLPD2Ly809OAfPu9KMAr1CcQg9bR0VPP2FRz3VAQS8TUyivM861j1zuAg7EPFKvE4RKT7onde9UcNAvMC4jTwr+Ee8uTxpvdud1j3ocAM9EAAmPm15pr0296A944TRPNul9DzOdvA96JnnvUQc2zyNNAC8k57SvOqAij2XptI9W6shPWAX2bwbGFW7MXCAOxiRkr3gwrM8msa1vSsQoT36kw69LtpKvcnajD3fuKK9tXFOvcLpVz3U8j69umvevL3rnT0mGrw9C59JuiwS0zxYZ2e8uP4qPT3Zub2jReM7Jx8FvYyDzztqwV09E8KoPYGIOrnuUqy8syzfPI3UQTxI7yk9miTpPCL4ejsdg/E87Op5PQNoFzzgZK89DZ61vZUw270Rs3a8q+IEvgcZCjyk0aw9dgT0PFWmx7x1Fx49oElhPVMMP7vu4S898Kb1PVENJD14sZ09+S3wvHLkhj0kKAy8dB+zPQQ/fr1h7TW9xIKKO70GLL2u/Sm9hPF2vfONkr15obw9dkeQvUJX/DxPF609hiU5PawsvDp8PYk8suK3vDMkWr0GRBQ7rLy5vSMtdbzgjLi7XHZ2PG46Jj0CfPM93rw6PPMwiL3SfOY7jP8tPPVVlT1DHLc9QTG2vN17wb0xMFO9y18gvWawZLvTA2w94O4qvWZrq72v/ky9nNuUvfIhFbqY0ge9HrUKvv7smD2uQqI9EYoJPW4imLz+Ib283fTXvUSCz73MHSE9qOCLPSvLo70yvT+81KhQvL4LRLx4W947jFAsvAI9QjxQ19A86NrRvPWkvzyoRiE+fPKCvDmJ3701qI+9uaPsvIBg1T3077M8mvORu0a6bbuVoIy9qcwaPbcsmzxRWt69bC3BvOBVa735NFK8VD+IPPkYHj0v0Zm9XvUdPKGTkbyB9gu++yVivBD06zyB3Ui9BpWNvdOwez1gQYQ88U7ZPU6Pb73/KIO9s9mrvL+7q7162l06+0fPPbsJA76Qf429ns3jPHZBxD1sRJy9+WABPH+xpbwispK9Aj5jPSpgTT2woMu8hkqVPES/kz2mPRg8Q8RmPVIPpT3HLaQ8EjTmPMGUPD3Cf3M8tB2MO+SqDrzldBO94fHhPO+9o7y32ZE8OzdLvQhRi70grAk97SzQPN4MgD0/ovu9ocbGPfeQpD385DY9SL2yvNDT3b10nly9l9RBvrv7bTri0ya9NnfYvYMNJz0Ih9W8hr6kvRn3tb095vM8umIBPlO8U7ujB8a8Xb4cvQ==
weapon:11301:awaken,weapon:11301,冷刃,,,3,awaken,单手剑,p0hWver4J76HCvm70Kpvu8wKHb7zs9Q9n0XWvAarWD078hq9sVRWvdxh3TycUwG+1r4Lu0HRp71E/Zi9GzcOPDbSkTri3MA8hJbXPeFT+jwHkJA95eS5PIoBrr0Symq9xYczu86MH71+X58954CmvGmKpT2C2hG+V7FPPcSe7jxU06W81ve9PIVlxD1b31K9TAlJvNMv4T0WvGA9AWAsPgn65LwUX8o9eFWlvEokgT3szlI8N7C/vf8AMLymyBC+3/nWvAw3qz2TurA9SNgEPvmqvD0Pk5U9RCEnPZxk+Tzyj9u72ADlvfY4qD1rRes7rfQAvSUCHTy/8vM8HIRavbi227zFYhm9AhhTvX3hj7zMAMc9MPH5vPRdjz31P8E8qMaOPP4HcryS40A9WLoKPCfekD08htI9WGjJPXtfx7yM5Vu8bdcuPIVVIrzJVLA92z96PYAKvr2khDE5VuD3OwzBozqBD8A9q599vTW5U73xWwk9up82O3aShj2zCQ89NqOrPaFJo73/cTw85crlPUIBGT2F6qU98yqcPU0TDD1dsqk8HI+uvTZ0+LzM17w9j2eKPbbjTj0oW509X55pvURiDTz6rYk8IqJuPSoEIb3hqCY8+uqtujEC3r3jlpA9/XfePAIwLL10vAE+XFFqvZFkw7zoBgC8PayRvGs7wDwA4wa7LPUHvKKtiTy2+oA7nvpDPZkfn71po2m8brWTPG9eIj37ciA9UeyNvZwthz1+YQu9m29APREorz0RXak9XPIavRGKND3ihVw9ePO3vXA42rv6CjU8OtDgveerArxieUQ9qavIO1FY/TyvlIy8RgeRvfZb8Ty44OA9kue+vXwmt7zuQoG8tn/EPdmBEj31EUA9eCSTvQrKiL2OG0i91Y+mvArP/zzlL8U9tRtgPGbBCjwypja8kkijvYVMlT2byrs8Vc4cPNnjUr1TtGc8WL8UPfO+Dz2IsQU9Tt13veAHlj2xqO89kMFxvc2TrDwOfYu60fqNvRJ+Q7xq37W8c51+vNaubL1jJHQ9TW//vBlIp7zQlDG90HLUPYinIj3sisA9t4TgO7LqBb7+lL88y6v4u9zNS77tA8K8n2mKvGfsyT2IY569ECuePaPnOT0cdH+9oJokPJFS2T2yXwI9aoG3POtPKz0H2JM9zulnPWjNKT3y2qW9OHOtPb9ViD3AaXE9MIxcvbZwHz2lwEI8zh20PDU+tbrjK7Y8xXHVvE9KybxbE6a9BMKrPcV7kD0p6w++aU0ZvLhbrDy/28k8qNuCPTi1zrtns5y8BBZtvUToSrycw4S9YB2zvPOyGD5//fS6zW4hvFV2mD2ok7G8chJyvS/qIr1IurG9JW0EPQ==
weapon:11301:normal,weapon:11301,冷刃,,,3,normal,单手剑,BDnWvT2KEr6SJQu8eHCTPJG5Er6Ohz88Dx9tvRbiBDoowKK7Gek5vR/jRD3Tecm9RLWZvLpllr0uNaS9319YvD3Hm7xPCl085ICrPbojCzsMuPo91A4MPb7S7r3Jpbq8yW21u2O64LuGTVY9BedeO9rSgT0i0Qi+anwNPTyODD3EX2y8jqt9PN+dCD4EZSC9mvCKvC+MqT0SSK49MiwLPrh99jzRJv09zsqEvLesrTvTBZ88pMC/vTvGsroDk7+9HHVBvdoFqj3JuF09kjK0PR3phD3d/co9BraAvA5F7Tyl8KK8nbHQvaLMYj0eM147nH7QvIxo2zsYI4g97uS6vboHXbw6Enk84auqu9Vb1LyayKM9vKr9vLlbnromg+c8fFJ8vOXHLzwvapA9dXj1u50jRj1KXQo+xue3PS4xjr3cEzu8JoUhPfXIGL2XGUc9wzXuPOCNy71kWnU9QCGbPasjWzqkLec9zYtMvd1Y0b25E8s8QXJevEIZgzvw7DY8tKOfPZJrrr0Abeq7wsnhPUTKsT2Gz249hYrvPNmDjz0/Rao9XeW9vUV0nby/Kng9UBeSPccVnj1QHmE9QHwsvYVcDT22xf+8rQMNPRb1g7ycWNS7gKjcvMgyH77wCqQ9KAayPMGgkr2ld+894C3rvKh6Bz3ZY787DosyvU0K67wAPz885qQ4vW/R+LtgX3A9YUw9PazAjL1HEkM93zF2PeA69bsRJEA9r6iYvdYVjz3ybzK9iCODuqZZ3j1auZ094Q6hvRbSzTzNqo09gY2GvZBdlbql1gK9BlKpvV5XHL3tdSw98gIUPR+LDj1c2aS8LOr8vC8QkTtXVR0+xk3PvZc0FL1IYqY5dhIXPvJ6Aj5u4jE8Q6BcvWaFfb3bOU69/G3yPNJH9ryuqrY97fdkvC0wD7vw36+8KPtovKFfmzyIBcO5GdPuulaIb7270ri8hNLAPNNblj3RkaE9L72ZvY1Ukj29bvg9kcACvVfakTwiHRc8pUzBvZsuM7zWEN08BgqJveLyyzvQfF09pkpHvWhQFz3kwCS9qPYAPTl9qTyUHYw9sOgHOlLBCb6aOBI9j4MOPesnQb7JYis9gwOLvXYnuD2/5lG9PI87PRoZbD3A6Iy9iqVlvJzkqT0JH7A8tnwlPe0JlD1QhwE+zqE0Pfo6mzwIdWe9hDgCPk/Zkz00BrA8MueAvHszqzvKWtQ8B5f0PEDJ+zwrqyM9jC5GvCx6Orxs40e9li12PdB/eT2YFom90opGPeDVjz0O7bq6r6NzPfDXO70g/928C/3ovH40kjzF0k28b6hNvfjiAj5yg1i9nT+KvU7V4DwGLT49bjGwPHD+br0VQeG9T6kgPA==
weapon:11302:awaken,weapon:11302,黎明神剑,,,3,awaken,单手剑,8t5IPYScpj3OWca9IWGPuyG2vr3fc289cbfkO9GSDT0tcSG9ekKwuzZHgDx4N9u9bFxFPbiwor3zlFe97byEvawnXj0kigS6wjRUPj/pmD3GgJw8R9CAPdp08LxCc0K9Ntpou6RoST3b/cS8ORN4vdpBRT5LOp+9qfbAPYRGuz2lAS+97hQKvJZZ8bwtx4W9ygUuvORUGD6NNao9u61UPuSCPr0GjsU9XcOkvOM02z1yC3u8TaesvflSg7rSZpu90FGGO+U+KD3mSb09ZUdhPcBGRT2gDPY9Wq2eO2Zdw7vnpzo9tTuuvfVHOz1Po3o8vIXrvcWmRD3df0I9ba3GvTFbYr3kzJg8XzS0vW38IT0Cus89E5ghu15q3zygKIW7XNBCvdOjEbnveas8Xb9tPNIoFz0hoAO6QFi/PbHDHz3eZvC8UVokPPkXcj3coaU90KYkvMnL2L36QjY8ER72vN7+FzzVUDM9nQm8vbsffb0tzMk8EEKSPS9X4DuyMdM9GKlAPTPX/bzwIV28STK0PToGtb1a9+E8vhBEPZIMXD1T6LC59c/rvKIJI71GkcE8/OV1PfDp970nmRO+vDSdvB1xXr1elLW8OsE7PLLtzL2nc3Y9Q680PfOCPr1Ppjo8qHPMPdpuabmQ87g9iHEjPTtMDL1EAts8qJjEvLOHZz29DSQ8SXQYPDHW/zuK5/w9vlnJu1LE8r2e2y68chEavWAemz1HQdu8rnoovWQ4Jj0mDFC7Jw/gujYH7j2FISQ9ZVkjvcMa9bwTwz09iPJdvZHtur1Dr2e8Y5DGvfXhQj2I5DI9EQyOPCXyWLzxaDQ8EzBavaCoLz054ja932NVvKwpgb2wzbm9pLQ1PJJyrb3kAYQ9HWUzPOge9LyRT5M84sFxvUIrcz2skhM9p+YBPrWniL196qq9lnc6vBaBmzx2Cb88aU3uu3MsnTwbwtS9o2AKPhrrDjwmsKE9G0fEvQVLD70jmXs9otPWPImAlD3tdBY9Sc4RPXlVmb3uexy9NSUzPXoU9Dx0fQ29QMV2ve6SdTy0Gzg8OnuIu2MUKj1bd3M9R/Q3vJ1j1rwhD5m94hgDPUH6+TypQxc918lWPTFExT3inwG+Yz0hvc7CFL2GGve91y68PaFy+LpExLY9I/PovCJZ+zzVKMO82QrXPJKiBj7IBO68shmlvP0qxjxLpBW9M78ZvcyDGz0EqzU9XXSSPP2NM70R8Os8yJM/vX11UbwpOjm9ifEwPe6pbz3g5ga+q8J0vfHkOT1aIvK7W2WeuwwUor0U3iK9GfGmvUSgiT1uVHu8R3loPFQwIj021z09FM6Ovc15fD3v5Fg8/ZVIPGnUwb1E9pi9L4ehPQ==
weapon:11302:normal,weapon:11302,黎明神剑,,,3,normal,单手剑,8nsmPenjoD0HNBG+hMzUOgLZ6b3p+bU9dQs4PFhhIz0K3ba95/y/PHoTYzx1a6e9Z611PTour71Cd2W9oEcSvWqyzDz5xN07/a1DPgLRlD22n907lLXUPQy+cb13mSK9r+9ZPbjQMz2CXAG8tiOPvfPD/z0/+5m9oJ7BPTSZ3z0iCYi9lkmWPIC8IL0SVcS9kxuZvFRFHz7MzqQ9hnY2PgtqPL34zfc9VzcJuwUozj0pqEs9jiSovYuWHz0aHgq9p/s0vJMCYTzA+qQ98C2QPaT/jzwl3ws+Ncuuu5rUo7xV6VU9Iewdvf7hNT0UpCO97ZnCvcgxaD3DC4U9+CHwvcWdD7xqxrg8JG7vvG4V3DwPKwc+WIECvelKKT1/jgY9yzPGvJb4qjytJ7Q8DKXWPHIJiz3GTdE7YuToPRP/bDzi7P27CJJ/Oq9FLj2BOSY9VT0mvLcPr73Q3Ic8QU2MvGltBDwV/rA8JS6VvfV3YL3058E8etkyPaI2WD1CA9Y9GzqcPXk+hL27ocG83F4BPojYyr0rd4Y90K9ePF+xdz0TKm07oUmEvRa45bzU8+k8BCaqPR894b0Zwey9gSTDPKtZcb0aTsi8OwYQvIo8Ir5YITE9lyMpPdqXNL1fAVm8J4PXPQqo4jsGVrk9fIIJu4tmSbwX0gs8JXSrvOuNfT3hGDC9AAhduwyv7Tuzmgw+/55ZPERFDL7G/+O8PHZNu8Chjj2EboQ8rZRLvRhHRT3jASA7Oou7PKLx2j0CqTW84/Jivd5lJzomwpg9pV6rva5qZr0PyD+9hm3ivehpkT2MziQ9EDyFPLsmyDwDk427WTItvbPEIz2z8je9fBzkvOA5P71kOpa93J3XvM0/lL0UEKM8xsrRvMqXXb1EMC+9qoPKvKIBvj1GqS89DJ7KPaT7Zb3zVcq9KtvHPGu0Aj3yIOW8TpuEPJwBjT3qaJC9qOIDPpXt4TxD4pQ9KGOHvWp5gLpjHDs96cDyPG4Xtjwcobg8fddNPYoETr0pLXu91eD3uySDTT3oOXO6OG0UvkLLurxFoiO852/dvPpNyDyR9Ho9BwD6PPJZOrx1Wb29pSgIPV7+9rwypSi7vleqPW631j0Z3MW9yJkivWXCEb0mSLK9vRjSPcBQ/DpWHLk9tFyjPAKvzDw9Owy9xeREvP3+xT1hLuK8p1cxvNkD2DsJkLY7thV6vezElbyvles83LIjvMYItrwqH7o9C40cvdt+SryHYj69+fTvPCMQIz0/Ot29AV1fvQ0vlD3i4J+74NcdvPmVer1uj7G8OUxovf3Siz3bGo88VE+OPFtftT2diKg8A48QvYapUz1QevU8BY7NvOvkob29sPi8kJtLPQ==
weapon:11303:awaken,weapon:11303,旅行剑,,,3,awaken,单手剑,mUJePZ1Tlj1J/zA8yP+ZPR5HnLwSonq995KfverAQj1Lecg9e46QvaHxez0Kw/K9/o8/vTTDqjw2jFu9UMLDvOfiOL2dATu8RxfDPcnTAj51KBg9CL4bPZ8BOL0iwsG9Tz9+vAvjkz2393y8DmIKvbDZYzx1lKm8qcwrPZIJFD2ONjK8QhaxPE1l3T3Q8pG86E9OPH0y5j0exZU9ZC4APpAZRT3uCBu9aK4ePd+aKb1Ys8I9eqQAvaIAmTzEEic9kj+qvdl3tT0af489VBimPZG9q7383F48Xa1Ju/6CPrykqQG8y/cOvIux+T2o+LO690SnveAKCz18vEw9ex9mPGzhvDsZg7s8PkUDPbBJzL1XOQc+DCqrPbEgujzUDSA7TyyhO9vRhr3Mf1O9SzGUPFeyF7w5mxk+NPqTPc50tD3xCGu97enCvLFc4r2ptbc8RE8NvET4rD1C7cQ8V4eHPfWfKz0T6eC8FQS4vAVFq710ypI99GJ/PHKuyT3vvgc7IrjrPIFAgT3n+qC8obdCPvN4YD3z2r890XrxPaLCqDxGmpu8XDhgveKAJDx8dxc8PPa2PWIRjb0U4c+9DjowPRr1gDy3iSC9YSJGvXQIcL27l3g5tW7FvGKIfr2oJec95wP1vM0Knru1Oc49qrNUvX6uc71dUrc8AKLzPG1erD1ZknW9k8X5vK6GNr0aHI098QIOvZZt2r0x8qi9h6o8vdfrEzwobs67bDm6vMIi2L1WVom9/9edPAEvmj0YzRY+lORqvGr7y71xAQy9eornvZyPxL1Jwh87eRZYPLDpMj6IcrI9XgMiPXVuqr0a5nK8IXZrvfemY7xhfXM9ozTiu4G3Lr0FUUQ8bx4CPYMjJ7wHRAk8LeGJvKmFtzz7/pS9/3k/PHzFwT0IB6q8aRD3PAD5XTuXPGi89YGyOoh4xj3w0Uq9kLPNPG0zTDxErzE9VrVTPXsBsTz7f3m8M0zovOR7gzw5PZs9CurfPNef6j0R29s78l9yPUsM97zWuYi9RPwuviWpAD22VMi8qB4aPY55Qz2RRaM90DspveD1xb3l3KU8vD5xPZzIkrxyXhK9Vpt5u7lW/jvNO0+9XLEFO+jU5D3U5Xy9e1IAvfiP9j09R1O9Jj8Jvc6Nq7yP74g9HuNovB4ZFb0SIQ49/E0lvfDmJ7xSxc26NZ2YvLlQMD61eQU9UfClPZe44DwkLS89a+MzvXzg+jw6/7q7DWrTPcPpTL0eIYa78+mgvXm1qj1Jyo+9Av4cPfksBj61QIY8qsfZvLSBgryILwk9l2fFvUxIRj3SD0i8gpsLvv9eojwIK8G967slvWlzAL14WEy8Jnfcuye0ZL2NEw+7rPwkvQ==
